DIA,HORA,HORIZONTE,MODELO,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA
800,0,T=4h,MLP,-0.4285,-0.4774,0.2,0.1414
800,1,T=4h,MLP,0.0,0.187,0.2,0.363
800,2,T=4h,MLP,0.1368,0.0952,0.33,0.2828
800,3,T=4h,MLP,0.3,0.3227,0.615,0.6214
800,4,T=4h,MLP,0.0,-0.0399,0.615,0.5759
800,5,T=4h,MLP,0.3,0.3037,0.9,0.898
800,6,T=4h,MLP,0.0,0.0018,0.9,0.8888
800,7,T=4h,MLP,0.0,-0.0108,0.9,0.9072
800,8,T=4h,MLP,0.0,-0.0107,0.9,0.8898
800,9,T=4h,MLP,0.0,-0.0022,0.9,0.8983
800,10,T=4h,MLP,0.0,0.0023,0.9,0.9009
800,11,T=4h,MLP,0.0,-0.0031,0.9,0.8886
800,12,T=4h,MLP,0.0,-0.0027,0.9,0.8959
800,13,T=4h,MLP,0.0,-0.0312,0.9,0.8422
800,14,T=4h,MLP,-0.165,-0.3312,0.7263,0.5646
800,15,T=4h,MLP,-0.5,-0.5401,0.2,0.1528
800,16,T=4h,MLP,0.0,-0.0039,0.2,0.2021
800,17,T=4h,MLP,0.0,0.0042,0.2,0.2121
800,18,T=4h,MLP,0.0,0.0061,0.2,0.2181
800,19,T=4h,MLP,0.0,-0.0007,0.2,0.2039
800,20,T=4h,MLP,-0.0,-0.0046,0.2,0.1968
800,21,T=4h,MLP,-0.0,0.0048,0.2,0.2151
800,22,T=4h,MLP,0.1747,0.0977,0.366,0.2834
800,23,T=4h,MLP,0.3,0.3042,0.651,0.656
801,0,T=4h,MLP,-0.244,-0.1823,0.2,0.2583
801,1,T=4h,MLP,0.0,0.0142,0.2,0.2235
801,2,T=4h,MLP,0.3,0.1827,0.485,0.3967
801,3,T=4h,MLP,0.1368,0.2065,0.615,0.6795
801,4,T=4h,MLP,0.3,0.2975,0.9,0.8962
801,5,T=4h,MLP,0.0,0.0081,0.9,0.905
801,6,T=4h,MLP,0.0,-0.0057,0.9,0.8986
801,7,T=4h,MLP,0.0,-0.0025,0.9,0.901
801,8,T=4h,MLP,0.0,-0.0101,0.9,0.8808
801,9,T=4h,MLP,0.0,0.007,0.9,0.9152
801,10,T=4h,MLP,0.0,-0.0156,0.9,0.8903
801,11,T=4h,MLP,0.0,-0.0231,0.9,0.8733
801,12,T=4h,MLP,0.0,-0.0056,0.9,0.8891
801,13,T=4h,MLP,0.0,-0.004,0.9,0.8798
